1.000000	-29.440492	9.095437	-55.530035	-50.742963	0.000000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.041143	0.000000
1.000000	-32.791443	11.010265	-11.249619	7835.599034	0.000000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.041143	0.000000
2.000000	-26.089542	9.574144	-41.408172	-39.014636	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.050465	0.000000
2.000000	-20.105702	8.856083	-53.375852	7788.925082	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.050465	0.000000
3.000000	-18.430227	9.334790	-5.744486	-6.223194	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.065488	0.000000
3.000000	-21.781177	10.292205	-25.371481	7816.211392	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.065488	0.000000
4.000000	-26.089542	9.574144	-52.897145	-50.742963	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.069751	0.000000
4.000000	-22.259885	6.941254	-26.328896	7819.801696	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.069751	0.000000
5.000000	-33.270150	10.052851	-16.754752	-16.515398	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.081281	0.000000
5.000000	-23.696006	11.249619	-49.546195	7798.259872	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.081281	0.000000
6.000000	-29.919200	11.249619	-43.323001	-44.041062	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.097633	0.000000
6.000000	-30.876614	7.898669	-5.026426	7840.386106	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.097633	0.000000
7.000000	-28.483078	8.616729	-43.083647	-36.381747	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.112412	0.000000
7.000000	-26.089542	9.095437	-50.742963	7796.345044	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.112412	0.000000
8.000000	-28.483078	9.813497	-13.403801	-12.207033	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.116044	0.000000
8.000000	-25.371481	9.334790	-26.328896	7820.519757	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.116044	0.000000
9.000000	-24.414067	11.249619	-44.759123	-43.083647	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.127260	0.000000
9.000000	-26.089542	9.574144	-35.903040	7806.876602	-1.008000	-1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.127260	0.000000
10.000000	-28.722432	8.856083	-18.190873	-15.797337	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.131279	0.000000
10.000000	-21.302470	10.052851	-51.939731	7794.669568	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.131279	0.000000
11.000000	-17.472813	9.574144	-46.195244	-44.519769	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.140624	0.000000
11.000000	-28.004371	6.941254	-12.446387	7833.205498	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.140624	0.000000
12.000000	-20.584409	9.334790	-36.860454	-33.270150	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.156398	0.000000
12.000000	-20.105702	10.770912	-54.333267	7792.515386	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.156398	0.000000
13.000000	-22.499238	10.052851	-21.781177	-19.626995	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.160904	0.000000
13.000000	-24.653421	11.488973	-32.791443	7814.057210	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.160904	0.000000
14.000000	-22.499238	11.010265	-55.051327	-51.700377	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.172291	0.000000
14.000000	-26.089542	13.882509	-38.057222	7808.552077	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.172291	0.000000
15.000000	-28.483078	10.770912	-21.781177	-16.276045	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.187276	0.000000
15.000000	-27.046956	8.138022	-50.982316	7798.259872	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.187276	0.000000
16.000000	-26.568249	10.770912	-49.306841	-47.870719	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.192280	0.000000
16.000000	-35.424332	12.925094	-15.797337	7827.700365	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.192280	0.000000
17.000000	-37.578515	5.505133	-55.290681	-51.461023	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.200414	0.000000
17.000000	-28.722432	9.095437	-55.769388	7793.951508	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.200414	0.000000
18.000000	-32.552089	11.010265	-24.892774	-25.850188	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.215488	0.000000
18.000000	-31.355321	6.701901	-30.158553	7814.057210	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.215488	0.000000
19.000000	-30.158553	11.728326	-58.880985	-58.880985	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.218309	0.000000
19.000000	-35.424332	13.403801	-40.211404	7807.355309	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.218309	0.000000
20.000000	-32.312736	10.052851	-23.935360	-23.696006	-1.008000	-1.008000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1727757781.229616	0.000000
